ETBL_ID,ETBL_NOM_FR,ETBL_NOM_EN,ETBL_DESC_FR,ETBL_DESC_EN,ETBL_RESERVABLE
7842339,Camping du Lac Blanc,Camping du Lac Blanc,Faites de vos vacances un souvenir mémorable! Rendez-vous à ce camping à l'atmosphère calme et familiale et profitez pleinement de la saison estivale.,"Make your vacation something to remember! This peaceful campground, perfect for families, has everything you need to enjoy summer to its fullest.",0
7842431,Plage municipale de Rawdon,Plage municipale de Rawdon,"Pour les beaux jours de l'été, une plage de sable doré ouvrant sur une aire de baignade. Vous pouvez vous restaurer à son casse croûte. Vous pouvez même aller à la pêche, si le coeur vous en dit. Les animaux domestiques sont interdits.","Spend summer's long, lazy days on this golden sandy beach with a designated swimming area. You can enjoy a bite at the snack bar. And while you're there, why not try some fishing! Pets are not allowed.",0
7844719,Plage municipale de Saint-Gabriel,Plage municipale de Saint-Gabriel,"Le site idéal pour pratiquer sports nautiques, baignade, kayak, planche à pagaie et voile. Avec sa superficie de 10,5 km2 et sa profondeur moyenne de 28 mètres, le lac Maskinongé attire chaque année de nombreux plaisanciers et vacanciers. La grande plage permet de profiter pleinement des beaux jours d¿été.","With a total surface area of 10.5 km2 and an average depth of 28 metres, lac Maskinongé is an ideal spot for watersports, swimming, kayaking, stand-up paddleboarding and sailing. Countless vacationers flock to this lake every year to spend their summer days on its large beach.",0
7845267,Plage municipale de Saint-Michel-des-Saints,Plage municipale de Saint-Michel-des-Saints,"Située à 5 minutes du noyau villageois de Saint-Michel-des-Saints, aux abords du lac Taureau. Rampe de mise à l'eau, tables de pique-nique, aire de jeux, volley-ball, toilettes, stationnement pouvant accueillir 80 voitures, aire de baignade délimitée. Camping municipal à proximité.","Located 5 minutes from the village of Saint-Michel-des-Saints along the shores of Lac Taureau. Launch ramp, picnic area, playground, volleyball, restrooms, parking for 80 cars, swimming area. Municipal campground nearby.",0
7845730,Plage du camping Chatham,Plage du camping Chatham,"Plage située en bordure de la rivière des Outaouais. Plusieurs activités sont offertes sur place, dont le volley-ball, le kayak et le pédalo.","Set on the shores of the Ottawa River, this beach offers a number of on-site activities, including volleyball, kayaking and pedal-boating.",0
7851941,Plage municipale du Lac des Sources,Plage municipale du Lac des Sources,"La ville de Mont-Laurier vous invite à la plage du Lac-des-Sources, située à 5 km au nord de Mont-Laurier. Magnifique site familial. Accès gratuit. Module de jeux, glissoire, balançoire, tables de pique-nique, volley-ball. Surveillants-sauveteurs sur place.","The town of Mont-Laurier invites you to the Lac-des-Sources beach, 5 km (3 mi.) north of Mont-Laurier. A magnificent family site. Free access. Play unit, slide, seesaw, picnic tables, volleyball. Lifeguards on site.",0
7851969,Plage du camping Baie du Diable,Plage du camping Baie du Diable,Camping situé sur le bord du réservoir Baskatong et dont la plage est un superbe endroit pour se baigner.,Campground located on the shores of the Baskatong Reservoir boasting a superb beach and swimming.,0
7852004,Plage municipale du Grand lac Nominingue,Plage municipale du Grand lac Nominingue,"Vous préférez la chaleur et le sable chaud de l'été pour pratiquer la baignade? La plage municipale située sur le Grand lac Nominingue, sous la surveillance d'un sauveteur qualifié, vous ravira.","Looking for balmy temperatures, warm sand and great swimming conditions? You'll be delighted by the municipal beach on <em>Grand lac Nominingue</em>, supervised by a qualified lifeguard.",0
7852137,Club plage et tennis de Tremblant,Tremblant Beach and Tennis Club,"Site paradisiaque sur le lac Tremblant offrant une vue imprenable sur la montagne, une abondance d'activités de plein air comme le volley-ball de plage, ainsi que toute la gamme des sports nautiques. La plage à la montagne!","This heavenly site on Lac Tremblant offers a stunning view of the mountain, plenty of outdoor activities, such as beach volleyball, and a vast array of water sports. Come to the mountain to go to the beach!",0
7852192,Plage du lac Mercier,Plage du lac Mercier,"La plage sablonneuse du lac Mercier, située au c¿ur du secteur du Village, vous permet de vous rafraîchir lors des canicules d¿été. Des tables à pique-nique vous offrent également la possibilité de prendre un bon repas en plein air.","In the heat of summer, cool off at Lac Mercier¿s sandy beach, located in the heart of the Village sector. Make use of the picnic tables to enjoy a tasty meal outdoors.",0
7852566,Beachclub/Plage de Pointe-Calumet,Beachclub/Plage de Pointe-Calumet,La destination par excellence des passionnés de musique électronique depuis plus de vingt ans déjà. La plage avoisinante est une destination idéale pour les familles québécoises souhaitant profiter des nombreuses activités estivales proposées sur le site.,The Beachclub has been a top destination for electronic music fans for over 20 years. The neighbouring Plage de Pointe-Calumet is the perfect destination for Québec families looking to enjoy summer activities.,0
7852685,Plage municipale Saint-Adolphe-d'Howard,Plage municipale Saint-Adolphe-d'Howard,Rendez-vous à Saint-Adolphe-d'Howard et profitez de sa magnifique plage.,Add Saint-Adolphe-d'Howard to your itinerary and come enjoy its magnificent beach.,0
7852738,Plage municipale du lac Rond - Plage Jean-Guy-Caron,Plage municipale du lac Rond - Plage Jean-Guy-Caron,"En plein coeur des Laurentides, cette plage intime séduit par son ambiance familiale, son bel environnement et les excellents restaurants situés à deux pas. Abonnements saisonniers et location de pédalos, kayaks, canots et chaloupes.","This intimate beach in the heart of the Laurentides is a popular destination because of its family ambience, beautiful surroundings and the top-notch restaurants just a stone's throw away. Seasonal memberships and pedal-boat, kayak, canoe and row boat rentals available.",0
7853143,Plage Major,Plage Major,Grande plage publique payante pouvant accueillir de gros groupes. Possibilité de location d¿une salle. Service de location de pédalos et kayaks à proximité. Accès à un parc de jeux pour enfants et à des terrains de volley-ball. Barbecue au charbon et barbecue portatif au gaz permis. Possibilité d¿emprunter des vestes de sauvetage.,"Vast public beach (admission fee) able to accommodate large groups. Reception room available for rent. Pedal boat and kayak rentals, children¿s playground and volleyball courts. Charcoal and gas barbeques allowed. Lifejackets available for borrowing.",0
7853218,Plage Sainte-Lucie,Plage Sainte-Lucie,"Plage calme avec beaucoup d'espace gazonné, située au coeur du centre-ville de Sainte-­Agathe-­des­-Monts.","Tranquil beach with large grassy area, located in downtown Sainte­-Agathe­-des­-Monts.",0
7853258,Plage Tessier,Plage Tessier,"Plage publique payante, surveillée par des sauveteurs. Accès à un parc de jeux pour enfants et à des terrains de volley-ball. Barbecue au charbon et barbecue portatif au gaz permis. Possibilité d'emprunter des vestes de sauvetage.","Public beach with entry fee, monitored by lifeguards. Includes access to a kids' playground and volleyball courts. Charcoal and portable gas barbecues permitted. Life jackets available for your use.",0
7853323,Plage municipale de Sainte-Marguerite-du-Lac-Masson,Plage municipale de Sainte-Marguerite-du-Lac-Masson,"Plage avec surveillance sur le lac Masson. Sur place, aire de pique-nique et stationnement. Il n¿y a pas d¿accès à l¿eau potable. Veuillez donc apporter votre eau.","Supervised beach on the shores of lac Masson. Features a picnic area and parking. As there is no access to drinking water on site, visitors are encouraged to bring their own.",0
7853362,Plage Michel-Jr.-Lévesque,Plage Michel-Jr.-Lévesque,"À Rivière-Rouge, sur le bord du lac Tibériade, la plage sablonneuse située dans le secteur Sainte-Véronique est un endroit magnifiquement aménagé, et exceptionnellement propre, calme et facile d'accès. L'aire de baignade est surveillée par des sauveteurs accrédités. La plage participe au programme gouvernemental et se conforme à des normes strictes.","In Rivière-Rouge, on the shores of Lac Tibériade, sandy beach located in Sainte-Véronique is exceptionally clean, well equipped, quiet and easily accessible. The swimming area is supervised by certified lifeguards. The beach is part of a government program and adheres to strict standards.",0
7853429,Plage municipale du Lac Carré,Plage municipale du Lac Carré,"La plage publique du lac Carré, à Saint-Faustin-Lac-Carré, est ouverte. Les baigneurs pourront s'en donner à coeur joie, sous l'oeil vigilant des sauveteurs. Offrez-vous une journée à la plage!","Lac Carré's public beach, in Saint-Faustin-Lac-Carré, is open. Swimmers will have fun in the sun, under the watchful eye of lifeguards. Treat yourself to a day at the beach!",0
7853533,Plage municipale Wentworth-Nord,Plage municipale Wentworth-Nord,"Cette plage est un endroit des plus paisibles au c¿ur d¿une municipalité qui se démarque par la beauté de ses paysages. Des tables de pique-nique ainsi qu¿un pavillon à l¿abri du soleil et des intempéries sont disponibles. Premier arrivé, premier servi, plaisir garanti!","This beach is a quiet oasis in the heart of a municipality known for its scenic beauty. Picnic tables and a shelter from the sun and rain are available. First come, first served. Happiness guaranteed!",0
7891126,Festival Grand Prix sur Crescent,Crescent street Grand Prix Festival,"Depuis 1999, ce festival transforme Crescent en rue piétonnière pour les amateurs de course, les touristes et les Montréalais afin de célébrer la plus grande course au Canada. Chaque soir, des performances sur scène ont lieu, en plus d¿activités telles que des expositions de voitures, des kiosques et bien plus.","Since 1999, this festival has transformed the street into a free venue for race aficionados, tourists and Montrealers looking to celebrate Canada¿s biggest racing event. Features live entertainment every night, along with numerous activities, such as kiosks, car exhibitions and much more.",0
7927514,Nezha - L'enfant pirate,Nezha - The pirate child,"L¿héritière des Drapeaux Rouges devra affronter son destin pour devenir le pirate le plus redoutable de tous les temps! La nouvelle production du Cirque Éloize pour toute la famille est présentée dans l¿amphithéâtre tournant, couvert et chauffé de la Cité de l¿énergie, beau temps, mauvais temps !","A young orphan girl, the rightful heir of the Red Flags, must confront her destiny and find her own way to become the most powerful pirate of all time. Discover Cirque Éloize¿s fantastic new production presented in the revolving, covered and heated outdoor amphitheatre.",0
7969829,Vélopiste Jacques-Cartier/Portneuf,Vélopiste Jacques-Cartier/Portneuf,"68 km de piste cyclable en pleine nature dans un paysage enchanteur où se marient eau et verdure. Tout au long de la piste (entre Saint-Gabriel-de-Valcartier et Rivière-à-Pierre), les cyclistes trouveront hébergement, aire de repos et stationnements. Lien cyclable direct avec Québec par le Corridor des Cheminots.","Come enjoy 68 km of nature trails in this enchanting meeting ground of water and greenery. Cyclists will find accommodations, rest areas and parking along the path (between Saint-Gabriel-de-Valcartier and Rivière-à-Pierre).",0
7978269,La Vagabonde,La Vagabonde,"Que vous soyez seul, en famille ou entre amis, profitez de la piste cyclable La Vagabonde pour découvrir les Basses-Laurentides. Tantôt en secteur résidentiel, tantôt dans un paysage champêtre, vous sillonnerez plusieurs municipalités. Vous laisserez-vous tenter par un pique-nique ou par une des nombreuses activités offertes le long du parcours?","Whether you're alone or with family or friends, you'll enjoy discovering the Lower Laurentians by way of the La Vagabonde bike path, a route that zigzags through the residential and rural parts of numerous towns. Take a break for a picnic or to participate in one of the many activities offered along the way.",0
7978313,Parc linéaire Le P'tit Train du Nord,Le P'tit Train du Nord Linear Park,"Sentier récréotouristique aménagé sur une ancienne emprise ferroviaire, entre Bois-des-Filion et Mont-Laurier. Long de 232 km, il traverse, dans l'axe nord-sud, la magnifique région des Laurentides. Les activités, en été, sont le vélo, la marche et le patin à roues alignées et, en hiver, la motoneige entre Labelle et Mont-laurier (93 km) et le ski de fond entre Saint-Jérôme et Val-David (40 km - pas classique et de patin); entretien mécanique et niveau facile. Tout le long du trajet, les gares ont été rénovées et plusieurs reconverties en cafés sympathiques et en boutiques de location et de réparation d'équipements sportif.","A tourist and recreational trail designed along an old railroad between Bois-des-Filion and Mont-Laurier, this 232 km (144 mi) corridor provides a north-south crossing through the magnificent Laurentian region. Summer activities include cycling, hiking, and inline skating; winter activities include snowmobiling between Labelle and Mont-Laurier (93 km/58 mi), and cross-country skiing between Saint-Jérôme and Val-David (40 km/25 mi, classic and ski skating); mechanical maintenance and easy level. All along the trail, railway stations have been renovated and many have been converted into welcoming cafés and rental and repair shops for sports equipment.",0
7978473,Parc du Corridor aérobique,Aerobic Corridor Park,"Ce sentier linéaire de 58 km, aménagé sur l'ancienne voie ferrée, est situé entre Morin-Heights et Amherst. Il est apprécié des cyclistes et des marcheurs. L'hiver, le sentier est utilisé pour le ski de fond et le <em>fatbike</em>.","This 58-km (36 mi.) linear park, built on an old railway track, is located between Morin-Heights and Amherst. It's enjoyed by walkers and cyclists. In the winter, it's used for cross-country skiing and fatbiking.",0
