ETBL_ID,ADR_ID,ADR_GENRE_ID,ADR_GENRE_FR,ADR_GENRE_EN,ADR_PRINCIPALE,ADR_CIVIQUE,ADR_MUNICIPALITE,ADR_PROVINCE,ADR_PAYS,ADR_CODE_POSTAL,ADR_PNT_SERVC_FR,ADR_PNT_SERVC_EN,ADR_PNT_SERVC_DEFAUT,ADR_LATITUDE,ADR_LONGITUDE,ADR_COMMENT_FR,ADR_COMMENT_EN
1172912,366508214,7,Exploitation,Operations,1,"789, ch. Principal",Grosse-Île,Québec,Canada,G4T6B5,Musée des Vétérans et Parc commémoratif,Veterans Museum and Memorial Park,0,47.571199,-61.480449,,
1172919,1231933,7,Exploitation,Operations,1,"27, ch. du Quai",Les Îles-de-la-Madeleine,Québec,Canada,G4T5M1,,,1,47.389867,-61.788535,,
1172925,1232027,7,Exploitation,Operations,1,"1023, ch. de la Grave",Les Îles-de-la-Madeleine,Québec,Canada,G4T9C8,,,1,47.236821,-61.835207,,
1172943,187472811,7,Exploitation,Operations,1,,Terrebonne,Québec,Canada,J6W1E5,L'Île-des-Moulins,L'Île-des-Moulins,1,45.692845,-73.637642,,
1172952,1232310,7,Exploitation,Operations,1,"145, rue du Père-Wilfrid-Corbeil",Joliette,Québec,Canada,J6E4T4,,,1,46.024399,-73.43602,,
1172958,1232435,7,Exploitation,Operations,1,"960, av. Gilles-Villeneuve",Berthierville,Québec,Canada,J0K1A0,,,1,46.086719,-73.191293,,
1172964,1232599,7,Exploitation,Operations,1,"215, rue Sainte-Louise",Saint-Jean-de-Matha,Québec,Canada,J0K2S0,,,1,46.231054,-73.533441,,
1173014,1232685,7,Exploitation,Operations,1,"839, ch. Principal",Saint-Joseph-du-Lac,Québec,Canada,J0N1M0,,,1,45.527433,-73.997313,,
1173020,1232754,7,Exploitation,Operations,1,"235, rue St-Eustache",Saint-Eustache,Québec,Canada,J7R2L8,,,1,45.558236,-73.895325,,
1173026,1232810,7,Exploitation,Operations,1,"232, rue St-Eustache",Saint-Eustache,Québec,Canada,J7R2L7,,,1,45.558023,-73.896047,,
1173058,14764744,7,Exploitation,Operations,1,"30, rue Filion",Saint-Sauveur,Québec,Canada,J0R1R0,,,1,45.8959667,-74.1592206,,
1173077,1232970,7,Exploitation,Operations,1,"6, rue Blainville E.",Sainte-Thérèse,Québec,Canada,J7E1L6,,,1,45.639424,-73.840622,,
1173089,17860462,7,Exploitation,Operations,1,"44, rte du Long-Sault",Saint-André-d'Argenteuil,Québec,Canada,J0V1X0,,,1,45.565019,-74.371724,,
1173174,1233229,7,Exploitation,Operations,1,"2150, aut. des Laurentides",Laval,Québec,Canada,H7T2T8,,,1,45.567068,-73.744065,,
1173194,1233299,7,Exploitation,Operations,1,"531, boul. des Prairies",Laval,Québec,Canada,H7V1B7,,,1,45.542011,-73.718027,,
1173234,12926184,7,Exploitation,Operations,1,"498, rue de la Mer",Les Bergeronnes,Québec,Canada,G0T1G0,,,1,48.228912,-69.55297,,
1173244,1233571,7,Exploitation,Operations,1,"108, rue de la Cale Sèche C.P. 223",Tadoussac,Québec,Canada,G0T2A0,,,1,48.138385,-69.719292,,
1173272,1234129,7,Exploitation,Operations,1,"134, ch. Pascal-Comeau",Godbout,Québec,Canada,G0H1G0,,,1,49.325175,-67.591758,,
1173278,1234537,7,Exploitation,Operations,1,rue du Bord-de-l'Eau C.P. 219,Tadoussac,Québec,Canada,G0T2A0,,,1,48.138043,-69.715945,,
1173284,1234662,7,Exploitation,Operations,1,"1830, ch. du Vieux-Phare",Baie-Trinité,Québec,Canada,G0H1A0,,,1,49.420145,-67.304692,,
1173290,1234714,7,Exploitation,Operations,1,"157, rue Bord De L'Eau",Tadoussac,Québec,Canada,G0T2A0,,,1,48.1400845,-69.7174454,,
1173302,211986088,7,Exploitation,Operations,1,"200, av. des Draveurs",Trois-Rivières,Québec,Canada,G9A2J2,,,1,46.348587,-72.532218,,
1173320,218446945,7,Exploitation,Operations,1,"80, rue Principale",Saint-Louis-de-Blandford,Québec,Canada,G0Z1B0,,,1,46.2509716,-72.005114,,
1173338,1235406,7,Exploitation,Operations,1,"8, rue Marcotte",Sainte-Anne-de-la-Pérade,Québec,Canada,G0X2J0,,,1,46.571399,-72.205414,,
1173348,18120786,7,Exploitation,Operations,1,"1800, av. des Jasmins",Bécancour,Québec,Canada,G9H2S2,,,1,46.32835,-72.503414,,
1173367,1235787,7,Exploitation,Operations,1,"1000, av. Melville C.P. 156",Shawinigan,Québec,Canada,G9N6T9,Cité de l'énergie,Cité de l'énergie,1,46.536498,-72.757086,,
1173367,17738340,7,Exploitation,Operations,0,"1882, rue Cascade",Shawinigan,Québec,Canada,G9N8S1,Espace Shawinigan,Espace Shawinigan,0,46.539401,-72.763746,,
1173441,1233453,7,Exploitation,Operations,1,"192, route Pied-de-la-Côte",Maskinongé,Québec,Canada,J0K1N0,,,1,46.229252,-73.070245,,
1173463,1233523,7,Exploitation,Operations,1,"416, av. Pie-X",Saint-Christophe-d'Arthabaska,Québec,Canada,G6R0M9,,,1,46.030385,-71.932629,,
1173518,1233740,7,Exploitation,Operations,1,"195, rang St-Alexis",Nicolet,Québec,Canada,J3T1T5,,,1,46.223501,-72.623663,,
1173533,1233786,7,Exploitation,Operations,1,"16, rue Laurier O.",Victoriaville,Québec,Canada,G6P6P3,Musée Laurier (LHN Maison Wilfrid-Laurier),LNH Maison Wilfrid Laurier,1,46.038873,-71.9161,,
1173533,1233860,7,Exploitation,Operations,1,"949, boul. des Bois-Francs S.",Victoriaville,Québec,Canada,G6P5W1,Musée de l'Hôtel des Postes,Musée de l'Hôtel des Postes,0,46.0387396,-71.9159336,,
1173542,1233983,7,Exploitation,Operations,1,"168, rue Bonaventure",Trois-Rivières,Québec,Canada,G9A2B1,,,1,46.343469,-72.540588,,
1173556,1234000,7,Exploitation,Operations,1,"910, rue Sainte-Anne",Sainte-Anne-de-la-Pérade,Québec,Canada,G0X2J0,,,1,46.568597,-72.191827,,
1173574,1234121,7,Exploitation,Operations,1,"99, ch. Laurier",Saint-Norbert-d'Arthabaska,Québec,Canada,G0P1B0,,,1,46.076806,-71.8715235,,
1173580,18122913,7,Exploitation,Operations,1,"675, boul. Bécancour",Bécancour,Québec,Canada,G9H3S9,,,1,46.416389,-72.243229,,
1173602,1234292,7,Exploitation,Operations,1,"11930, Notre-Dame O.",Trois-Rivières,Québec,Canada,G9B6X1,,,1,46.287845,-72.689582,,
1173656,18123599,7,Exploitation,Operations,1,"108, rue Waban-Aki",Odanak,Québec,Canada,J0G1H0,,,1,46.071087,-72.821653,,
1173668,1234710,7,Exploitation,Operations,1,"200, rue Laviolette",Trois-Rivières,Québec,Canada,G9A6L5,,,1,46.344742,-72.539984,,
1173682,1234756,7,Exploitation,Operations,1,"900, boul. Louis-Fréchette",Nicolet,Québec,Canada,J3T1V5,,,1,46.232868,-72.610196,,
1173726,1250861,7,Exploitation,Operations,1,"734, rue des Ursulines",Trois-Rivières,Québec,Canada,G9A5B5,,,1,46.344271,-72.535932,,
1173892,1234811,7,Exploitation,Operations,1,"1760, rue Dublin",Inverness,Québec,Canada,G0S1K0,,,1,46.261217,-71.524558,,
1174301,1234930,7,Exploitation,Operations,1,"Séminaire de Trois-Rivières, 858, rue Laviolette",Trois-Rivières,Québec,Canada,G9A5S3,,,1,46.348976,-72.54561,,
1174351,1235830,7,Exploitation,Operations,1,"17600, rue Béliveau bureau 101",Bécancour,Québec,Canada,G9H0M4,Bureau d'accueil - Ancien couvent de St-Grégoire,Bureau d'accueil - Ancien couvent Saint-Grégoire,1,46.271727,-72.511632,,
1174363,1235863,7,Exploitation,Operations,1,"340, rue Principale",Batiscan,Québec,Canada,G0X1A0,,,1,46.483154,-72.2595,,
1174385,1236084,7,Exploitation,Operations,1,"1, rue Principale",Saint-Paul-de-l'Île-aux-Noix,Québec,Canada,J0J1G0,,,1,45.069654,-73.341442,,
1174406,1236320,7,Exploitation,Operations,1,"6, rue St-Pierre",Sorel-Tracy,Québec,Canada,J3P3S2,,,1,46.046757,-73.10689,,
1174450,1236658,7,Exploitation,Operations,1,"2001, rue Michael-Faraday",Sainte-Julie,Québec,Canada,,,,1,45.605852,-73.378411,,
1174500,1236766,7,Exploitation,Operations,1,"314, boul. Marie-Victorin",Boucherville,Québec,Canada,J4B7J9,,,1,45.599485,-73.458206,,
1174512,1236801,7,Exploitation,Operations,1,"610, ch. des Patriotes",Saint-Denis-sur-Richelieu,Québec,Canada,J0H1K0,,,1,45.785028,-73.159903,,
1174518,1236845,7,Exploitation,Operations,1,"85, ch. de la Commune",Vaudreuil-Dorion,Québec,Canada,J7V2C3,,,1,45.388128,-74.007378,,
1174642,1242947,7,Exploitation,Operations,1,"150, rue du Centre Civique",Mont-Saint-Hilaire,Québec,Canada,J3H5Z5,,,1,45.565205,-73.190086,,
1174660,139341080,7,Exploitation,Operations,1,"15, rue Jacques-Cartier N.",Saint-Jean-sur-Richelieu,Québec,Canada,J3B8R8,,,1,45.297411,-73.251021,,
1174666,17733553,7,Exploitation,Operations,1,"110, rue St-Pierre",Saint-Constant,Québec,Canada,J5A1G7,,,1,45.37585,-73.5661,,
1174672,1243335,7,Exploitation,Operations,1,"927, rte 133",Sainte-Anne-de-Sabrevois,Québec,Canada,J0J2G0,,,1,45.218701,-73.229324,,
1174714,1243680,7,Exploitation,Operations,1,"431, av. Saint-Charles",Vaudreuil-Dorion,Québec,Canada,J7V2N3,,,1,45.400134,-74.027323,,
1174725,1243955,7,Exploitation,Operations,1,"Place du Marché, 182, rue Jacques-Cartier N.",Saint-Jean-sur-Richelieu,Québec,Canada,J3B7W3,,,1,45.3053759,-73.2535091,,
1174744,1244030,7,Exploitation,Operations,1,"333, rue Emond",Beauharnois,Québec,Canada,J6N0E3,,,1,45.315506,-73.966168,,
1174753,1244212,7,Exploitation,Operations,1,"2500, boul. Don-Quichotte",Notre-Dame-de-l'Île-Perrot,Québec,Canada,J7V7P2,,,1,45.367882,-73.857983,,
1174817,1244550,7,Exploitation,Operations,1,,Inukjuak,Québec,Canada,J0M1M0,,,1,58.453245,-78.104188,,
1174877,1236299,7,Exploitation,Operations,1,"8, rue Comeau",Maniwaki,Québec,Canada,J9E2R8,,,1,46.382313,-75.967027,,
1174894,1236705,7,Exploitation,Operations,1,"276, rue Desjardins",Plaisance,Québec,Canada,J0V1S0,,,1,45.6074265,-75.1118983,,
1174906,1242659,7,Exploitation,Operations,1,Promenade Champlain,Chelsea,Québec,Canada,J9B1H7,,,1,45.485226,-75.846853,,
1174944,1243463,7,Exploitation,Operations,1,"100, rue Laurier",Gatineau,Québec,Canada,K1A0M8,,,1,45.429525,-75.709265,,
1174961,1244000,7,Exploitation,Operations,1,"20, rue Bourgeois",Saint-André-Avellin,Québec,Canada,J0V1W0,,,1,45.723564,-75.0564,,
1175253,1244242,7,Exploitation,Operations,1,"243, rue Hébert (route 169)",Desbiens,Québec,Canada,G0W1N0,,,1,48.419995,-71.962235,,
1175275,12382015,7,Exploitation,Operations,1,"281, rue St-Louis",Métabetchouan-Lac-à-la-Croix,Québec,Canada,G8G2C8,,,1,48.405305,-71.779076,,
1175299,1245176,7,Exploitation,Operations,1,"1994, rue Price C.P. 2314",Saguenay,Québec,Canada,G7X7X8,,,1,48.423832,-71.243742,,
1175322,1245344,7,Exploitation,Operations,1,"700, rte Maria-Chapdelaine",Péribonka,Québec,Canada,G0W2G0,,,1,48.741126,-71.986545,,
1175329,1245425,7,Exploitation,Operations,1,"1787, rue Amishk",Mashteuiatsh,Québec,Canada,G0W2H0,,,1,48.579214,-72.232794,,
1175424,1246176,7,Exploitation,Operations,1,"250, rte de l'Ermitage",Lac-Bouchette,Québec,Canada,G0W1V0,,,1,48.27789,-72.193704,,
1175433,253956216,7,Exploitation,Operations,1,"6513, ch. des Aviateurs",Saguenay,Québec,Canada,G7B3N8,,,1,48.339894,-70.990359,,
1175468,1246501,7,Exploitation,Operations,1,"3346, boul. de la Grande-Baie S.",Saguenay,Québec,Canada,G7B1G2,,,1,48.317333,-70.85415,,
1175494,1246591,7,Exploitation,Operations,1,"300, rue Dubuc",Saguenay,Québec,Canada,G7J4M1,,,1,48.422868,-71.078006,,
1175502,1246786,7,Exploitation,Operations,1,"4205, ch. des Pionniers",La Doré,Québec,Canada,G8J1E4,,,1,48.704362,-72.63881,,
1175508,12399905,7,Exploitation,Operations,1,"148, av. Albert-Perron",Saint-Prime,Québec,Canada,G8J1L4,,,1,48.592193,-72.338147,,
1176626,12002958,7,Exploitation,Operations,1,"500, ch. des Iroquois",Montréal,Québec,Canada,H2S4J6,Centre de service - Écluse 5 de Lachine,Visitor Centre - Lock 5 of Lachine,1,45.43094,-73.668094,,
1176626,12003119,7,Exploitation,Operations,1,"1789, rue du Canal",Montréal,Québec,Canada,H3K3E6,Écluse 3 de Saint-Gabriel,Lock 3 of Saint-Gabriel,0,45.48573,-73.565503,,
1176626,12003130,7,Exploitation,Operations,1,"5285, rue Saint-Patrick",Montréal,Québec,Canada,,Écluse 4 de Côte-Saint-Paul,Lock 4 of Côte-Saint-Paul,0,45.466662,-73.590878,,
1176626,241631995,7,Exploitation,Operations,1,"400, rue de la Commune O.",Montréal,Québec,Canada,,Écluses 1 et 2 de la Commune,Lock 1 and 2 de la Commune,0,45.498474,-73.551482,,
1176651,1244883,7,Exploitation,Operations,1,"170, rue Ste-Anne",Sainte-Anne-de-Bellevue,Québec,Canada,H9X1N1,,,1,45.404928,-73.956367,,
1176670,1244998,7,Exploitation,Operations,1,"1255, boul. St-Joseph",Montréal,Québec,Canada,H8S2M2,,,1,45.431425,-73.675626,,
1176690,1245025,7,Exploitation,Operations,1,"458, rue Notre-Dame E.",Montréal,Québec,Canada,H2Y1C8,,,1,45.511169,-73.551701,,
1176740,1245228,7,Exploitation,Operations,1,"175, rue de l' Espinay",Québec,Québec,Canada,G1L3W6,,,1,46.825262,-71.239569,,
1176778,1245370,7,Exploitation,Operations,1,"2, rue D'Auteuil",Québec,Québec,Canada,G1R5C2,Centre d'accueil - Rue D'Auteuil,Information centre - Rue D'Auteuil,1,46.813964,-71.213234,,
1176778,289499709,7,Exploitation,Operations,1,Terrasse Dufferin,Québec,Québec,Canada,,Centre d'accueil - Kiosque Frontenac,Information centre - Frontenac Kiosk,0,46.812394,-71.204319,,
1176786,1245421,7,Exploitation,Operations,1,"2, rue D'Auteuil",Québec,Québec,Canada,G1R5C2,,,1,46.813474,-71.213162,,
1176800,1245481,7,Exploitation,Operations,1,"834, ch. du Vieux-Fort",Duhamel-Ouest,Québec,Canada,J9V1N7,,,1,47.288372,-79.46167,,
1176811,1893735,7,Exploitation,Operations,1,"1034, rue du Phare",Rimouski,Québec,Canada,G5M1L8,,,1,48.516988,-68.470166,,
1176817,24500683,7,Exploitation,Operations,1,"6790, rte Louis-S.-St-Laurent",Compton,Québec,Canada,J0B1L0,,,1,45.242109,-71.826195,,
1176826,1246135,7,Exploitation,Operations,1,"41, ch. du Gouvernement",Lévis,Québec,Canada,,,,1,46.81482,-71.157911,,
1176832,2281881,7,Exploitation,Operations,1,La Grosse Île,,Québec,Canada,,,,1,47.019983,-70.673533,,
1176838,1246332,7,Exploitation,Operations,1,"40, boul. Perron O.",Pointe-à-la-Croix,Québec,Canada,G0C1L0,,,1,48.01303,-66.735892,,
1176845,24512871,7,Exploitation,Operations,1,"945, 12e Avenue",Saint-Lin-Laurentides,Québec,Canada,J5M2W4,,,1,45.8525394,-73.757573,,
1176853,1246513,7,Exploitation,Operations,1,"230, rue du Barrage",Saint-André-d'Argenteuil,Québec,Canada,J0V1X0,,,1,45.567249,-74.378386,,
1176865,1246574,7,Exploitation,Operations,1,"10000, boul. des Forges",Trois-Rivières,Québec,Canada,G9C1B1,,,1,46.39496,-72.660903,,
1176892,1246681,7,Exploitation,Operations,1,1751 rue Bourgogne,Chambly,Québec,Canada,J3L1Y8,"Écluses 1,2,3 (Chambly)","Écluses 1,2,3 (Chambly)",1,45.447423,-73.282523,,
1176892,344918499,7,Exploitation,Operations,0,327 rue Champlain,Saint-Jean-sur-Richelieu,Québec,Canada,J3B8V7,Écluse 9 (Saint-Jean-sur-Richelieu),Écluse 9 (Saint-Jean-sur-Richelieu),0,45.309194,-73.252151,,
1176898,1246795,7,Exploitation,Operations,1,"2930, ch. des Patriotes",Saint-Ours,Québec,Canada,J0G1P0,,,1,45.864433,-73.14723,,
1176907,1246891,7,Exploitation,Operations,1,"308A, ch. du Fleuve",Coteau-du-Lac,Québec,Canada,J0P1B0,,,1,45.287601,-74.175477,,
1176915,1246947,7,Exploitation,Operations,1,"2, rue de Richelieu",Chambly,Québec,Canada,J3L2B9,,,1,45.449367,-73.276968,,
1176923,1247035,7,Exploitation,Operations,1,"1, 61e Avenue",Saint-Paul-de-l'Île-aux-Noix,Québec,Canada,J0J1G0,,,1,45.129227,-73.270869,,
1176931,15856155,7,Exploitation,Operations,1,"2371, ch. de la Rivière-Châteauguay",Howick,Québec,Canada,J0S1G0,,,1,45.158603,-73.928607,,
1176937,1247167,7,Exploitation,Operations,1,"500, rue Notre-Dame",Montebello,Québec,Canada,J0V1L0,,,1,45.645927,-74.945832,,
1180151,1193539,7,Exploitation,Operations,1,"1468, ch. Gaspé",Brigham,Québec,Canada,J2K4B4,,,1,45.253834,-72.70645,,
1180169,22155001,7,Exploitation,Operations,1,"426, ch. George-Bonnallie",Eastman,Québec,Canada,J0E1P0,,,1,45.337708,-72.27505,,
1180177,99526918,7,Exploitation,Operations,1,"275, ch. Brandrick",Shefford,Québec,Canada,J2M2A5,,,1,45.399053,-72.606754,,
1180185,1193555,7,Exploitation,Operations,1,"3732, 10e Rang",Lac-Mégantic,Québec,Canada,G6B2S3,,,1,45.59622,-70.911316,,
1180203,1193645,7,Exploitation,Operations,1,"106, rue des Érables",Saint-Alphonse,Québec,Canada,J0E2A0,,,1,45.34914,-72.781159,,
1180209,11189949,7,Exploitation,Operations,1,"733, ch. Bellavance",Sainte-Cécile-de-Whitton,Québec,Canada,G0Y1J0,,,1,45.635731,-70.889838,,
1180277,1194181,7,Exploitation,Operations,1,"566, 2e Rang",Frampton,Québec,Canada,G0R1M0,,,1,46.446872,-70.814787,,
1180291,1194301,7,Exploitation,Operations,1,"264, ch. St-Grégoire",Lévis,Québec,Canada,G6J1E8,,,1,46.671118,-71.249781,,
1180297,1194308,7,Exploitation,Operations,1,"2535, 10e Rue O.",Saint-Georges,Québec,Canada,G5Y5B7,,,1,46.107324,-70.698936,,
1180315,1194396,7,Exploitation,Operations,1,"830, rte 277",Saint-Henri,Québec,Canada,G0R3E0,,,1,46.659298,-71.015939,,
1180321,1194532,7,Exploitation,Operations,1,"896, rte de l'Église",Saint-Jean-Port-Joli,Québec,Canada,G0R3G0,,,1,47.181733,-70.224996,,
1180354,1357814,7,Exploitation,Operations,1,"447, rte Montgomery",Saint-Sylvestre,Québec,Canada,G0S3C0,,,1,46.359725,-71.257543,,
1182646,1194769,7,Exploitation,Operations,1,"1925, ch. Lambert",Lévis,Québec,Canada,G7A2N4,,,1,46.657446,-71.389511,,
1182732,1195536,7,Exploitation,Operations,1,"1600, rte 343",Saint-Ambroise-de-Kildare,Québec,Canada,J0K1C0,,,1,46.094902,-73.569629,,
1182760,1195624,7,Exploitation,Operations,1,"222, rang des Continuations",Saint-Esprit,Québec,Canada,J0K2L0,,,1,45.926893,-73.658297,,
1182772,1195667,7,Exploitation,Operations,1,"184, rang des Continuations",Saint-Esprit,Québec,Canada,J0K2L0,,,1,45.926399,-73.66705,,
1182778,1195794,7,Exploitation,Operations,1,"400, rang Montcalm",Saint-Esprit,Québec,Canada,J0K2L0,,,1,45.921311,-73.718809,,
1183132,1195936,7,Exploitation,Operations,1,"115, rang des Pins",Saint-Esprit,Québec,Canada,J0K2L0,,,1,45.904744,-73.727864,,
1183156,1196130,7,Exploitation,Operations,1,"248, rang des Continuations",Saint-Esprit,Québec,Canada,J0K2L0,,,1,45.920371,-73.654794,,
1183610,1195958,7,Exploitation,Operations,1,"143, rang des Continuations",Saint-Esprit,Québec,Canada,J0K2L0,,,1,45.92991,-73.676161,,
1183624,1196032,7,Exploitation,Operations,1,"1705, rang des Continuations",Saint-Jacques,Québec,Canada,J0K2R0,,,1,45.964729,-73.565081,,
1183775,1196240,7,Exploitation,Operations,1,"440, rang Montcalm",Sainte-Julienne,Québec,Canada,J0K2T0,,,1,45.923773,-73.726985,,
1184538,21876086,7,Exploitation,Operations,1,"1443, ch. de la Lièvre S.",Mont-Laurier,Québec,Canada,J9L3G3,,,1,46.492434,-75.504153,,
1184575,1196559,7,Exploitation,Operations,1,"444, ch. Avila",Piedmont,Québec,Canada,J0R1K0,,,1,45.885136,-74.124768,,
1184626,1196645,7,Exploitation,Operations,1,"427, 5e Avenue",Sainte-Anne-des-Plaines,Québec,Canada,J0N1H0,,,1,45.755506,-73.789722,,
1184654,1196654,7,Exploitation,Operations,1,"419, 5e Avenue",Sainte-Anne-des-Plaines,Québec,Canada,J0N1H0,,,1,45.757777,-73.789836,,
1184676,1196663,7,Exploitation,Operations,1,"384, montée Gagnon",Sainte-Anne-des-Plaines,Québec,Canada,J0N1H0,,,1,45.726114,-73.823266,,
1184753,1196676,7,Exploitation,Operations,1,"1000, rue Nobel",Saint-Jérôme,Québec,Canada,J7Z7A3,,,1,45.75404,-73.988782,,
1184912,1196749,7,Exploitation,Operations,1,"12570, rang de la Fresnière",Mirabel,Québec,Canada,J7N2R9,,,1,45.570795,-74.030805,,
1184925,1196761,7,Exploitation,Operations,1,"10070, rang de la Fresnière",Mirabel,Québec,Canada,J7N2R9,,,1,45.563908,-74.079112,,
1185010,1196940,7,Exploitation,Operations,1,"1054, boul. Arthur-Sauvé",Saint-Eustache,Québec,Canada,J7R4K3,,,1,45.580373,-73.975864,,
1185034,21877225,7,Exploitation,Operations,1,"862, montée Laurin",Saint-Eustache,Québec,Canada,J7R0J2,,,1,45.567149,-73.978705,,
1185048,1197008,7,Exploitation,Operations,1,"1050, boul. Arthur-Sauvé",Saint-Eustache,Québec,Canada,J7R4K3,,,1,45.580724,-73.974882,,
1185062,1197032,7,Exploitation,Operations,1,"1357, rue St-Faustin",Saint-Faustin-Lac-Carré,Québec,Canada,J0T1J3,,,1,46.11628,-74.474053,,
1185068,1197073,7,Exploitation,Operations,1,"3525, rang St-Hyacinthe",Mirabel,Québec,Canada,J7N2Z9,,,1,45.632938,-74.206809,,
1185074,1197087,7,Exploitation,Operations,1,"312, ch. du Lac-Bertrand",Saint-Hippolyte,Québec,Canada,J8A1C4,,,1,45.859386,-73.993631,,
1185127,1206310,7,Exploitation,Operations,1,"5885, rte Arthur-Sauvé N.",Mirabel,Québec,Canada,J7N2W4,,,1,45.65616,-74.158014,,
1185180,1206323,7,Exploitation,Operations,1,"465, rte 172 N.",Sacré-Coeur,Québec,Canada,G0T1Y0,,,1,48.256604,-69.87181,,
1185228,47167741,7,Exploitation,Operations,1,"195, rue de la Sablière",Trois-Rivières,Québec,Canada,G9B7A9,,,1,46.307532,-72.645213,,
1185323,1206679,7,Exploitation,Operations,1,"3324, rte 161",Saint-Valère,Québec,Canada,G0P1M0,,,1,46.085408,-72.165566,,
1185330,1206711,7,Exploitation,Operations,1,"1785, 9e Rang",Saint-Wenceslas,Québec,Canada,G0Z1J0,,,1,46.170285,-72.288097,,
1185634,1207355,7,Exploitation,Operations,1,"133, ch. du Sous-Bois",Mont-Saint-Grégoire,Québec,Canada,J0J1K0,,,1,45.364266,-73.150181,,
1185854,1207424,7,Exploitation,Operations,1,"136, ch. du Sous-Bois",Mont-Saint-Grégoire,Québec,Canada,J0J1K0,,,1,45.362065,-73.15282,,
1185862,21880673,7,Exploitation,Operations,1,"325, rang des Cinquante-Quatre",Richelieu,Québec,Canada,J3L6R5,,,1,45.368459,-73.229027,,
1185876,1207520,7,Exploitation,Operations,1,"300, ch. St-Georges",Rigaud,Québec,Canada,J0P1P0,,,1,45.454522,-74.305693,,
1185902,1207576,7,Exploitation,Operations,1,"417, ch. du Petit-Brûlé",Rigaud,Québec,Canada,J0P1P0,,,1,45.460513,-74.386184,,
1185979,21209918,7,Exploitation,Operations,1,"212, rang St-Charles",Havelock,Québec,Canada,J0S2C0,,,1,45.048663,-73.813788,,
